,loss,acc,val_loss,val_acc
0,0.5023601961792062,0.7717125568914851,0.4502598679327703,0.7991453212696117
1,0.3900238608001569,0.8336391632710028,0.4375594564519086,0.8156288377531282
2,0.28956906522085907,0.8874617941882632,0.46913598499673625,0.8107448235536233
3,0.212729672950889,0.9155963503986324,0.589597901336221,0.8137973359216264
4,0.14732920229434968,0.9448012456981414,0.6178974115422794,0.7967033141698593
5,0.10598862314032852,0.9640672963693602,0.7595068080412163,0.7765567975166516
